Tiempo (mseg)	Length 	Destinos
20107441	28	8412304
20107500	48	22121477134
20107500	42	12313156133
20107500	42	22275165170
20107500	42	58213116132
20107500	42	1942916948
20107539	28	22121477134
20107568	28	22121477134
20107587	48	22121477134
20107607	42	12313156133
20107607	42	22275165170
20107607	42	58213116132
20107607	28	1239106142
20107656	28	601318386
20107685	28	601318386
20107714	48	601318386
20107753	28	22121477134
20107783	28	601318386
20107812	28	22121477134
20107871	28	22121477134
20107890	28	22121477134
20107988	88	58213116132
20107988	28	8223122266
20108095	60	22123824208
20108095	28	22121477134
20108125	28	22121477134
20108183	28	22121477134
20108183	28	1923317824
20108222	28	12490251140
20108388	46	22121477134
20108388	46	58213116132
20108603	20	5977255216
20109492	52	58193479
20109492	28	1526624891
20109648	74	1923317824
20109648	52	601922132
20109648	52	12416419741
20109648	52	221214179207
20109648	52	6151190227
20109648	28	1942916944
20109746	94	58193479
20109804	52	19320521332
20109804	52	11656130
20109912	60	19320521332
20109912	42	19320521332
20109912	314	19320521332
20110097	28	22121477134
20110136	28	1942916948
20110136	28	12490251140
20110224	28	601318386
20110361	94	6151190227
20110576	80	19320521332
20110908	28	22121477134
20111123	46	60223249107
20111347	28	60223249107
20111347	28	12490251140
20111347	42	12313156133
20111347	42	22275165170
20111386	94	221214179207
20111386	28	60223249107
20111386	28	6022222969
20111386	28	1526624877
20111425	28	60223249107
20111562	28	60223249107
20111562	46	22121477134
20111669	538	12312254215
20111669	28	6113883144
20111835	60	22123824208
20111835	68	1923317824
20111835	42	1923317824
20111894	42	12313156133
20111992	28	1526624891
20112041	62	1526624891
20112343	28	1239106142
20112363	28	601318386
20112529	28	1942916944
20112607	60	116117224
20112607	28	1526624877
20112607	42	1942916944
20112636	28	1942916944
20112636	28	12313156133
20112812	28	58193479
20112919	42	12313156133
20113017	28	1526624877
20113154	28	22121477134
20113359	28	22121477134
20113486	28	6151190227
20113701	60	19320521332
20113945	28	601318386
20114013	28	60223249107
20114375	28	221214179207
20114677	45	22213818229
20114677	1320	22213818229
20114677	1320	22213818229
20114677	178	22213818229
20114677	28	19320521332
20114785	28	22121477134
20115302	48	12313156133
20115634	94	12416419741
20115742	52	601922132
20116201	28	60223249107
20116279	28	116117224
20116279	40	116117224
20116279	42	116117224
20116279	314	116117224
20116757	28	6022222969
20116835	48	60223249107
20116894	28	60223249107
20117138	46	22121477134
20117480	28	12416419741
20117832	28	12490251140
20118017	94	601922132
20118222	28	6113883144
20118320	28	8412304
20118574	28	1942916948
20118632	28	22121477134
20118701	28	22121477134
20118769	28	601318386
20118769	28	193205213188
20118808	48	22121477134
20118847	28	601318386
20118876	28	1923317824
20118876	28	601318386
20118906	28	58193479
20118906	28	601318386
20118925	28	601318386
20119013	74	58193479
20119013	28	22121477134
20119042	28	22121477134
20119101	28	22121477134
20119121	28	22121477134
20119160	48	58193479
20119384	28	22121477134
20119414	28	60223249107
20119443	28	22121477134
20119472	28	22121477134
20119501	28	22121477134
20119501	28	1526624877
20119560	28	1942916946
20119619	28	60223249107
20119707	28	22121477134
20119736	28	60223249107
20119765	28	22121477134
20119794	60	19320521332
20119794	28	60223249107
20119824	28	22121477134
20119824	28	60223249107
20119843	28	6151190227
20119843	28	11656130
20119960	42	6151190227
20119980	28	6151190227
20120195	60	22123824208
20120205	28	8223122266
20120312	46	22121477134
20120439	28	221214179207
20120439	28	1942916944
20120527	28	22121477134
20120703	28	22121477134
20120810	28	601922132
20120917	1232	1169236154
20121240	28	221214179207
20121240	76	130192863
20121240	52	1301928634
20121240	20	6113883144
20121298	76	193205213188
20121298	52	61178129146
20121630	28	1942916943
20121650	28	1942916943
20121835	52	19320521332
20122070	28	601318386
20122099	94	1301928634
20122099	28	601318386
20122148	28	12416419741
20122275	28	60223249107
20122500	28	22121477134
20122500	46	601318386
20122519	28	22121477134
20122705	28	60223249107
20122724	28	60223249107
20122753	28	60223249107
20122880	68	1301928634
20122880	42	1301928634
20123544	28	12416419741
20123574	48	12416419741
20123681	76	1301928634
20123681	52	2181120143
20123759	28	22123824208
20123759	28	1239106142
20123798	28	116117224
20123867	60	22123824208
20123867	28	22121477134
20124013	28	22123824208
20124013	28	60223249107
20124013	40	22123824208
20124013	42	22123824208
20124013	314	22123824208
20124013	46	60223249107
20124052	28	60223249107
20124248	48	601922132
20124248	28	60223249107
20124248	42	601922132
20124355	52	61178129146
20124355	28	8223122266
20124355	28	60223249107
20124472	48	60223249107
20124541	28	60223249107
20124648	28	601318386
20124687	28	601318386
20124814	28	601318386
20124882	28	601318386
20124902	28	601318386
20124960	28	601318386
20124990	28	601318386
20125097	28	22121477134
20125136	28	22121477134
20125156	76	8223122266
20125156	52	1526624820
20125175	28	22121477134
20125234	28	19320521332
20125253	28	6022222969
20125322	28	22121477134
20125341	28	22121477134
20125380	94	1526624820
20125595	42	8412304
20125595	42	193205213188
20125703	28	22121477134
20125732	28	22121477134
20125761	28	22121477134
20125791	28	22121477134
20125810	48	1526624820
20125810	28	1526624891
20125888	352	58213116132
20125888	28	22121477134
20126074	48	22123824208
20126484	28	22121477134
20126562	28	22121477134
20126591	28	22121477134
20126611	28	22121477134
20126640	28	22121477134
20126669	52	2181120143
20126669	110	1169236154
20126669	48	22121477134
20126943	28	60223249107
20126972	28	22121477134
20127167	28	22121477134
20127382	48	58213116132
20127412	28	60223249107
20127441	28	60223249107
20127460	28	60223249107
20127490	28	8412304
20127519	28	8412304
20127851	28	58213116132
20128017	28	193205213188
20128037	28	1526624877
20128320	28	1942916948
20128447	28	1526624877
20128583	28	60223249107
20128984	28	22121477134
20129003	28	22121477134
20129082	28	22121477134
20129150	28	60223249107
20129267	48	60223249107
20129423	28	60223249107
20129453	28	60223249107
20129472	28	60223249107
20129472	42	12312254215
20129472	42	12313156133
20129472	42	22275165170
20129472	42	1526624891
20129472	42	19320521332
20129501	28	60223249107
20129531	94	2181120143
20129531	28	60223249107
20130087	48	22123824208
20130283	28	116117224
20130283	46	60223249107
20130439	52	61178129146
20130439	28	22121477134
20130830	28	1942916943
20130830	48	601318386
20130859	28	601318386
20130898	28	601318386
20131503	28	60223249107
20131630	28	22121477134
20131669	28	22121477134
20131748	28	60223249107
20131796	28	22121477134
20131865	60	19320521332
20131865	28	22121477134
20131894	28	22121477134
20131914	28	22121477134
20131943	28	2181120143
20132216	28	22121477134
20132216	42	12312254215
20132216	42	1942916946
20132216	42	12313156133
20132216	42	22275165170
20132216	42	1942916943
20132216	42	1923317824
20132216	42	6151190227
20132216	42	1942916944
20132216	42	1526624891
20132216	42	19320521332
20132236	28	22121477134
20132275	28	22121477134
20132294	28	22121477134
20132294	28	60223249107
20132333	28	22121477134
20132363	28	60223249107
20132392	28	60223249107
20132568	28	22121477134
20132714	28	1239106142
20133027	28	22121477134
20133085	28	22121477134
20133085	28	12312254215
20133144	28	22121477134
20133173	28	22121477134
20133203	28	22121477134
20133222	28	22121477134
20133339	28	22121477134
20133359	28	22121477134
20133378	28	60223249107
20133486	46	22121477134
20133544	28	1301928634
20133652	28	6022222969
20133730	28	22121477134
20133876	28	1942916948
20133964	28	60223249107
20134091	28	60223249107
20134121	28	8412304
20134121	28	60223249107
20134287	28	60223249107
20134326	28	60223249107
20134521	28	193205213188
20134599	28	2181120143
20134599	28	60223249107
20134697	28	2181120143
20134697	28	60223249107
20134697	42	2181120143
20134892	28	6022222969
20134892	76	1942916948
20134892	52	22220188137
20134970	28	1923317824
20135263	28	12312254215
20135341	28	12312254215
20135605	28	1301928634
20135605	28	8412304
20135712	28	22121477134
20135820	706	12490251140
20135927	42	58213116132
20135927	42	22121477134
20136289	42	58213116132
20136318	28	60223249107
20136552	28	60223249107
20136855	68	601318386
20136884	28	601318386
20136914	28	601318386
20136933	28	601922132
20136933	28	601318386
20137011	28	116117224
20137041	28	22121477134
20137070	28	22121477134
20137587	48	22123824208
20137587	28	6151190227
20137666	28	60223249107
20137705	28	19320521332
20137734	28	60223249107
20137763	28	1239106142
20137763	28	60223249107
20137978	52	22220188137
20138193	28	22121477134
20138222	28	60223249107
20138242	28	22121477134
20138417	28	22121477134
20138632	706	601318386
20138779	28	60223249107
20138779	42	12313156133
20138779	42	22275165170
20138779	42	1239106142
20138916	28	60223249107
20138994	28	60223249107
20139111	28	60223249107
20139169	28	1942916944
20139169	28	60223249107
20139169	28	12490251140
20139218	28	22121477134
20139453	48	60223249107
20139550	28	60223249107
20139902	28	1923317824
20139970	28	22121477134
20140000	28	22121477134
20140019	28	22121477134
20140058	28	22121477134
20140087	28	22121477134
20140117	28	22121477134
20140117	94	22220188137
20140136	28	22121477134
20140166	28	22121477134
20140195	28	22121477134
20140195	28	1942916946
20140224	28	22121477134
20140253	28	22121477134
20140283	28	22121477134
20140302	28	22121477134
20140332	28	22121477134
20140361	28	22121477134
20140390	28	22121477134
20140410	48	22121477134
20140429	28	60223249107
20141152	28	60223249107
20141181	28	12490251140
20141289	46	60223249107
20141367	28	60223249107
20141689	42	2181120143
20141728	28	12312254215
20142148	28	22121477134
20142167	28	22121477134
20142314	28	1942916943
20142490	52	61178129146
20142490	28	60223249107
20142558	28	60223249107
20142617	28	60223249107
20142685	28	60223249107
20142861	68	601318386
20142900	28	601318386
20142919	28	601318386
20142998	28	601318386
20143027	28	22220188137
20143027	28	60223249107
20143466	28	8412304
20143535	28	22121477134
20143554	42	12313156133
20143554	42	22275165170
20143554	42	6151190227
20143564	28	22121477134
20143564	42	12312254215
20143564	42	193205213188
20143564	42	1526624877
20143564	42	1942916946
20143574	42	12313156133
20143574	42	22275165170
20143574	42	58213116132
20143574	42	12490251140
20143574	42	1942916948
20143574	42	1923317824
20143574	42	1526624891
20143574	42	601922132
20143574	42	116117224
20143574	42	1301928634
20143720	28	60223249107
20143769	28	193205213188
20143906	28	60223249107
20143935	48	60223249107
20143974	28	60223249107
20144023	28	60223249107
20144150	28	1526624877
20144238	48	60223249107
20144238	42	12312254215
20144238	42	1942916946
20144238	42	12313156133
20144238	42	22275165170
20144238	42	58213116132
20144238	42	6151190227
20144238	42	1942916944
20144238	42	19320521332
20144316	28	60223249107
20144375	46	22121477134
20145351	28	60223249107
20145458	74	22220188137
20145771	380	22123824208
20145830	28	60223249107
20145937	52	19320521332
20145996	42	60223249107
20145996	42	1942916943
20146064	76	58213116132
20146064	28	22220188137
20146093	28	60223249107
20146093	42	22220188137
20146152	28	22220188137
20147226	28	60223249107
20147226	28	12490251140
20147255	28	60223249107
20147304	76	1526624877
20147304	28	193205213188
20147304	28	60223249107
20147519	28	22121477134
20147734	28	60223249107
20147753	28	60223249107
20147783	28	58213116132
20147871	28	1301928634
20147978	60	22123824208
20148496	28	22121477134
20148886	28	601318386
20148886	42	12313156133
20148886	42	22275165170
20148925	28	22121477134
20148925	28	601318386
20148955	28	601318386
20148974	28	601318386
20149003	28	601318386
20149033	48	601318386
20149033	46	22121477134
20149189	28	6151190227
20150107	28	1942916944
20150107	28	116117224
20150634	46	22121477134
20151689	28	22121477134
20151728	28	22121477134
20151748	28	22121477134
20151777	48	58213116132
20151806	28	22121477134
20151826	28	22121477134
20151855	28	22121477134
20151884	28	22121477134
20151914	28	22121477134
20151933	28	22121477134
20151962	28	22121477134
20151962	28	60223249107
20151992	28	22121477134
20152021	28	22121477134
20152050	28	22121477134
20152070	28	22121477134
20152099	28	22121477134
20152128	28	22121477134
20152167	28	22121477134
20152187	28	60223249107
20152216	28	22121477134
20152255	28	60223249107
20152275	28	22121477134
20152294	28	22121477134
20152294	28	22220188137
20152294	28	60223249107
20152392	42	8412304
20152392	42	12312254215
20152392	42	1526624877
20152392	42	1942916946
20152392	42	12313156133
20152392	42	22275165170
20152392	42	58213116132
20152392	42	1239106142
20152392	42	1526624891
20152392	42	2181120143
20152392	48	60223249107
20152431	28	60223249107
20152734	28	1239106142
20152763	42	12313156133
20153095	28	1923317824
20153183	28	1942916948
20153417	42	22220188137
20153496	28	601922132
20154052	42	12313156133
20154208	42	6151190227
20154208	28	116117224
20155039	28	601318386
20155078	28	601318386
20155107	48	601318386
20155146	28	601318386
20155175	28	601318386
20155195	28	601318386
20155224	28	601318386
20155292	42	601922132
20155292	28	12312254215
20155839	28	22121477134
20155859	28	22121477134
20155898	60	19320521332
20155898	28	22121477134
20155927	28	22121477134
20155947	28	22121477134
20155976	28	22121477134
20156005	28	22121477134
20156025	28	22121477134
20156240	28	58213116132
20156240	76	130192863
20156240	52	130192868
20156269	76	5977255216
20156269	42	12490251140
20156269	42	1942916948
20156269	42	1923317824
20156269	42	6151190227
20156269	42	1942916944
20156269	42	601922132
20156269	42	19320521332
20156269	42	116117224
20156757	28	60223249107
20156875	46	22121477134
20156884	94	130192868
20157060	48	60223249107
20157119	28	60223249107
20157265	28	60223249107
20157675	28	130192868
20157675	76	8223122266
20157675	52	1942916949
20157851	28	60223249107
20157890	28	60223249107
20157919	28	60223249107
20158085	28	22121477134
20158125	28	22121477134
20158154	28	22121477134
20158193	28	22121477134
20158193	28	8412304
20158261	28	22121477134
20158291	28	22121477134
20158349	94	1942916949
20158349	48	22121477134
20158398	28	22121477134
20158398	46	22121477134
20158427	28	22121477134
20158457	28	22121477134
20158544	28	22121477134
20158564	28	22121477134
20158593	48	22121477134
20158632	28	22121477134
20158662	28	22121477134
20158691	28	22121477134
20158710	28	22121477134
20158769	28	22121477134
20158779	42	8412304
20158779	42	12312254215
20158779	42	193205213188
20158779	42	1526624877
20158779	42	1942916946
20158779	42	12313156133
20158779	42	22275165170
20158779	42	1942916943
20158779	42	1301928634
20158779	42	22220188137
20158779	28	22121477134
20158798	28	22121477134
20158857	28	22121477134
20158906	28	1942916946
20159042	68	1942916949
20159042	42	1942916949
20159238	28	12312254215
20159833	28	60223249107
